second_tier_authority,name,code,year,emissions_sector,emissions_sector_subsector,value,units
Scotland,Dundee City,S12000042,2005,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Dundee City,S12000042,2006,Industry and Commercial,A Industry And Commercial Electricity,276.90460699032326,kilotonnes
Scotland,Dundee City,S12000042,2006,Industry and Commercial,B Industry And Commercial Gas,135.58751493486415,kilotonnes
Scotland,Dundee City,S12000042,2006,Industry and Commercial,C Large Industrial Installations,0.053743642788678665,kilotonnes
Scotland,Dundee City,S12000042,2006,Industry and Commercial,D Industrial And Commercial Other Fuels,33.92155452644586,kilotonnes
Scotland,Dundee City,S12000042,2006,Industry and Commercial,E Agriculture,0.7575302924432629,kilotonnes
Scotland,Dundee City,S12000042,2006,Domestic,F Domestic Electricity,214.84455438708272,kilotonnes
Scotland,Dundee City,S12000042,2006,Domestic,G Domestic Gas,165.2373696052225,kilotonnes
Scotland,Dundee City,S12000042,2006,Domestic,H Domestic Other Fuels,3.877849597156416,kilotonnes
Scotland,Dundee City,S12000042,2006,Transport,I Road Transport A Roads,96.76997326448796,kilotonnes
Scotland,Dundee City,S12000042,2006,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Dundee City,S12000042,2006,Transport,K Road Transport Minor Roads,119.58398315745575,kilotonnes
Scotland,Dundee City,S12000042,2006,Transport,L Diesel Railways,1.0455328404002477,kilotonnes
Scotland,Dundee City,S12000042,2006,Transport,M Transport Other,8.61984197218536,kilotonnes
Scotland,Dundee City,S12000042,2006,LULUCF,N Lulucf Net Emissions Forest,-4.866883244565755,kilotonnes
Scotland,Dundee City,S12000042,2006,LULUCF,O Lulucf Net Emissions Cropland,12.192856147035632,kilotonnes
Scotland,Dundee City,S12000042,2006,LULUCF,P Lulucf Net Emissions Grassland,-5.515783334383522,kilotonnes
Scotland,Dundee City,S12000042,2006,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Dundee City,S12000042,2006,LULUCF,R Lulucf Net Emissions Settlements,2.730426842424095,kilotonnes
Scotland,Dundee City,S12000042,2006,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Dundee City,S12000042,2007,Industry and Commercial,A Industry And Commercial Electricity,264.97899013805664,kilotonnes
Scotland,Dundee City,S12000042,2007,Industry and Commercial,B Industry And Commercial Gas,136.70927128716224,kilotonnes
Scotland,Dundee City,S12000042,2007,Industry and Commercial,C Large Industrial Installations,0.04424046078366791,kilotonnes
Scotland,Dundee City,S12000042,2007,Industry and Commercial,D Industrial And Commercial Other Fuels,34.09618686345014,kilotonnes
Scotland,Dundee City,S12000042,2007,Industry and Commercial,E Agriculture,1.077023064618699,kilotonnes
Scotland,Dundee City,S12000042,2007,Domestic,F Domestic Electricity,212.04004016979206,kilotonnes
Scotland,Dundee City,S12000042,2007,Domestic,G Domestic Gas,162.18388661927992,kilotonnes
Scotland,Dundee City,S12000042,2007,Domestic,H Domestic Other Fuels,3.6164551013114647,kilotonnes
Scotland,Dundee City,S12000042,2007,Transport,I Road Transport A Roads,97.93941362532473,kilotonnes
Scotland,Dundee City,S12000042,2007,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Dundee City,S12000042,2007,Transport,K Road Transport Minor Roads,124.67348089870359,kilotonnes
Scotland,Dundee City,S12000042,2007,Transport,L Diesel Railways,1.2062755683415656,kilotonnes
Scotland,Dundee City,S12000042,2007,Transport,M Transport Other,8.785732373061006,kilotonnes
Scotland,Dundee City,S12000042,2007,LULUCF,N Lulucf Net Emissions Forest,-4.8715513926553236,kilotonnes
Scotland,Dundee City,S12000042,2007,LULUCF,O Lulucf Net Emissions Cropland,11.902648948900614,kilotonnes
Scotland,Dundee City,S12000042,2007,LULUCF,P Lulucf Net Emissions Grassland,-5.497442078016099,kilotonnes
Scotland,Dundee City,S12000042,2007,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Dundee City,S12000042,2007,LULUCF,R Lulucf Net Emissions Settlements,2.7782263064576562,kilotonnes
Scotland,Dundee City,S12000042,2007,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Dundee City,S12000042,2008,Industry and Commercial,A Industry And Commercial Electricity,258.9477051138319,kilotonnes
Scotland,Dundee City,S12000042,2008,Industry and Commercial,B Industry And Commercial Gas,131.20739366367954,kilotonnes
Scotland,Dundee City,S12000042,2008,Industry and Commercial,C Large Industrial Installations,0.06702915356333197,kilotonnes
Scotland,Dundee City,S12000042,2008,Industry and Commercial,D Industrial And Commercial Other Fuels,24.799589704636396,kilotonnes
Scotland,Dundee City,S12000042,2008,Industry and Commercial,E Agriculture,0.8260520324259649,kilotonnes
Scotland,Dundee City,S12000042,2008,Domestic,F Domestic Electricity,201.4290193292682,kilotonnes
Scotland,Dundee City,S12000042,2008,Domestic,G Domestic Gas,168.89596112688662,kilotonnes
Scotland,Dundee City,S12000042,2008,Domestic,H Domestic Other Fuels,3.8679483715286826,kilotonnes
Scotland,Dundee City,S12000042,2008,Transport,I Road Transport A Roads,93.63128397414503,kilotonnes
Scotland,Dundee City,S12000042,2008,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Dundee City,S12000042,2008,Transport,K Road Transport Minor Roads,123.14869498136457,kilotonnes
Scotland,Dundee City,S12000042,2008,Transport,L Diesel Railways,1.2134598400965684,kilotonnes
Scotland,Dundee City,S12000042,2008,Transport,M Transport Other,8.631025706168348,kilotonnes
Scotland,Dundee City,S12000042,2008,LULUCF,N Lulucf Net Emissions Forest,-5.02818665715167,kilotonnes
Scotland,Dundee City,S12000042,2008,LULUCF,O Lulucf Net Emissions Cropland,11.703352962835492,kilotonnes
Scotland,Dundee City,S12000042,2008,LULUCF,P Lulucf Net Emissions Grassland,-5.645713161761194,kilotonnes
Scotland,Dundee City,S12000042,2008,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Dundee City,S12000042,2008,LULUCF,R Lulucf Net Emissions Settlements,2.7933821620773536,kilotonnes
Scotland,Dundee City,S12000042,2008,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Dundee City,S12000042,2009,Industry and Commercial,A Industry And Commercial Electricity,226.28214148174405,kilotonnes
Scotland,Dundee City,S12000042,2009,Industry and Commercial,B Industry And Commercial Gas,122.63242968032306,kilotonnes
Scotland,Dundee City,S12000042,2009,Industry and Commercial,C Large Industrial Installations,0.11880021841823318,kilotonnes
Scotland,Dundee City,S12000042,2009,Industry and Commercial,D Industrial And Commercial Other Fuels,20.018661707308546,kilotonnes
Scotland,Dundee City,S12000042,2009,Industry and Commercial,E Agriculture,0.8379284748603999,kilotonnes
Scotland,Dundee City,S12000042,2009,Domestic,F Domestic Electricity,179.26110707601953,kilotonnes
Scotland,Dundee City,S12000042,2009,Domestic,G Domestic Gas,151.75957826370424,kilotonnes
Scotland,Dundee City,S12000042,2009,Domestic,H Domestic Other Fuels,3.2793183672921464,kilotonnes
Scotland,Dundee City,S12000042,2009,Transport,I Road Transport A Roads,92.53219645342229,kilotonnes
Scotland,Dundee City,S12000042,2009,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Dundee City,S12000042,2009,Transport,K Road Transport Minor Roads,116.53991067948287,kilotonnes
Scotland,Dundee City,S12000042,2009,Transport,L Diesel Railways,1.2184495350819669,kilotonnes
Scotland,Dundee City,S12000042,2009,Transport,M Transport Other,8.103126168147766,kilotonnes
Scotland,Dundee City,S12000042,2009,LULUCF,N Lulucf Net Emissions Forest,-5.099088003178727,kilotonnes
Scotland,Dundee City,S12000042,2009,LULUCF,O Lulucf Net Emissions Cropland,11.510560151389088,kilotonnes
Scotland,Dundee City,S12000042,2009,LULUCF,P Lulucf Net Emissions Grassland,-5.704936648810776,kilotonnes
Scotland,Dundee City,S12000042,2009,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Dundee City,S12000042,2009,LULUCF,R Lulucf Net Emissions Settlements,2.810951303249058,kilotonnes
Scotland,Dundee City,S12000042,2009,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Dundee City,S12000042,2010,Industry and Commercial,A Industry And Commercial Electricity,229.07882396644993,kilotonnes
Scotland,Dundee City,S12000042,2010,Industry and Commercial,B Industry And Commercial Gas,126.62532364074478,kilotonnes
Scotland,Dundee City,S12000042,2010,Industry and Commercial,C Large Industrial Installations,1.8310225146877248,kilotonnes
Scotland,Dundee City,S12000042,2010,Industry and Commercial,D Industrial And Commercial Other Fuels,20.593870218854846,kilotonnes
Scotland,Dundee City,S12000042,2010,Industry and Commercial,E Agriculture,0.8603526467708371,kilotonnes
Scotland,Dundee City,S12000042,2010,Domestic,F Domestic Electricity,182.0374965299578,kilotonnes
Scotland,Dundee City,S12000042,2010,Domestic,G Domestic Gas,166.58362390639064,kilotonnes
Scotland,Dundee City,S12000042,2010,Domestic,H Domestic Other Fuels,3.4180433606217,kilotonnes
Scotland,Dundee City,S12000042,2010,Transport,I Road Transport A Roads,91.78581214952567,kilotonnes
Scotland,Dundee City,S12000042,2010,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Dundee City,S12000042,2010,Transport,K Road Transport Minor Roads,113.75252388663876,kilotonnes
Scotland,Dundee City,S12000042,2010,Transport,L Diesel Railways,1.2184014902667804,kilotonnes
Scotland,Dundee City,S12000042,2010,Transport,M Transport Other,7.881546218250354,kilotonnes
Scotland,Dundee City,S12000042,2010,LULUCF,N Lulucf Net Emissions Forest,-5.138627175871475,kilotonnes
Scotland,Dundee City,S12000042,2010,LULUCF,O Lulucf Net Emissions Cropland,11.279777510310382,kilotonnes
Scotland,Dundee City,S12000042,2010,LULUCF,P Lulucf Net Emissions Grassland,-5.791068518151976,kilotonnes
Scotland,Dundee City,S12000042,2010,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Dundee City,S12000042,2010,LULUCF,R Lulucf Net Emissions Settlements,2.87487925007558,kilotonnes
Scotland,Dundee City,S12000042,2010,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Dundee City,S12000042,2011,Industry and Commercial,A Industry And Commercial Electricity,209.74578203319504,kilotonnes
Scotland,Dundee City,S12000042,2011,Industry and Commercial,B Industry And Commercial Gas,116.82809198032184,kilotonnes
Scotland,Dundee City,S12000042,2011,Industry and Commercial,C Large Industrial Installations,0.19172331125844286,kilotonnes
Scotland,Dundee City,S12000042,2011,Industry and Commercial,D Industrial And Commercial Other Fuels,16.863024888012077,kilotonnes
Scotland,Dundee City,S12000042,2011,Industry and Commercial,E Agriculture,0.8960349157238978,kilotonnes
Scotland,Dundee City,S12000042,2011,Domestic,F Domestic Electricity,167.9666625138338,kilotonnes
Scotland,Dundee City,S12000042,2011,Domestic,G Domestic Gas,139.99637491691382,kilotonnes
Scotland,Dundee City,S12000042,2011,Domestic,H Domestic Other Fuels,3.215393205125293,kilotonnes
Scotland,Dundee City,S12000042,2011,Transport,I Road Transport A Roads,88.87668802905677,kilotonnes
Scotland,Dundee City,S12000042,2011,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Dundee City,S12000042,2011,Transport,K Road Transport Minor Roads,111.30283121137732,kilotonnes
Scotland,Dundee City,S12000042,2011,Transport,L Diesel Railways,1.2062555743134944,kilotonnes
Scotland,Dundee City,S12000042,2011,Transport,M Transport Other,8.093705686520202,kilotonnes
Scotland,Dundee City,S12000042,2011,LULUCF,N Lulucf Net Emissions Forest,-5.138663803816579,kilotonnes
Scotland,Dundee City,S12000042,2011,LULUCF,O Lulucf Net Emissions Cropland,11.076514653214248,kilotonnes
Scotland,Dundee City,S12000042,2011,LULUCF,P Lulucf Net Emissions Grassland,-6.043838911012027,kilotonnes
Scotland,Dundee City,S12000042,2011,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Dundee City,S12000042,2011,LULUCF,R Lulucf Net Emissions Settlements,2.8754804537891006,kilotonnes
Scotland,Dundee City,S12000042,2011,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Dundee City,S12000042,2012,Industry and Commercial,A Industry And Commercial Electricity,212.35879185340733,kilotonnes
Scotland,Dundee City,S12000042,2012,Industry and Commercial,B Industry And Commercial Gas,128.37829458113606,kilotonnes
Scotland,Dundee City,S12000042,2012,Industry and Commercial,C Large Industrial Installations,0.018538108234840162,kilotonnes
Scotland,Dundee City,S12000042,2012,Industry and Commercial,D Industrial And Commercial Other Fuels,17.778896968526606,kilotonnes
Scotland,Dundee City,S12000042,2012,Industry and Commercial,E Agriculture,0.8525129715902362,kilotonnes
Scotland,Dundee City,S12000042,2012,Domestic,F Domestic Electricity,173.29646447944427,kilotonnes
Scotland,Dundee City,S12000042,2012,Domestic,G Domestic Gas,154.72908427876197,kilotonnes
Scotland,Dundee City,S12000042,2012,Domestic,H Domestic Other Fuels,3.1499697018704906,kilotonnes
Scotland,Dundee City,S12000042,2012,Transport,I Road Transport A Roads,88.54002277113811,kilotonnes
Scotland,Dundee City,S12000042,2012,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Dundee City,S12000042,2012,Transport,K Road Transport Minor Roads,108.7507602041572,kilotonnes
Scotland,Dundee City,S12000042,2012,Transport,L Diesel Railways,1.2138496046846703,kilotonnes
Scotland,Dundee City,S12000042,2012,Transport,M Transport Other,8.035215919537832,kilotonnes
Scotland,Dundee City,S12000042,2012,LULUCF,N Lulucf Net Emissions Forest,-4.948992156707368,kilotonnes
Scotland,Dundee City,S12000042,2012,LULUCF,O Lulucf Net Emissions Cropland,10.895660459538218,kilotonnes
Scotland,Dundee City,S12000042,2012,LULUCF,P Lulucf Net Emissions Grassland,-6.125183057666868,kilotonnes
Scotland,Dundee City,S12000042,2012,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Dundee City,S12000042,2012,LULUCF,R Lulucf Net Emissions Settlements,2.871456233904899,kilotonnes
Scotland,Dundee City,S12000042,2012,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Dundee City,S12000042,2013,Industry and Commercial,A Industry And Commercial Electricity,202.45917772729126,kilotonnes
Scotland,Dundee City,S12000042,2013,Industry and Commercial,B Industry And Commercial Gas,130.83386644646833,kilotonnes
Scotland,Dundee City,S12000042,2013,Industry and Commercial,C Large Industrial Installations,0.009519723996622506,kilotonnes
Scotland,Dundee City,S12000042,2013,Industry and Commercial,D Industrial And Commercial Other Fuels,14.657945096085715,kilotonnes
Scotland,Dundee City,S12000042,2013,Industry and Commercial,E Agriculture,0.8253181765481494,kilotonnes
Scotland,Dundee City,S12000042,2013,Domestic,F Domestic Electricity,153.51268172492533,kilotonnes
Scotland,Dundee City,S12000042,2013,Domestic,G Domestic Gas,157.70647720766019,kilotonnes
Scotland,Dundee City,S12000042,2013,Domestic,H Domestic Other Fuels,3.4176589977095353,kilotonnes
Scotland,Dundee City,S12000042,2013,Transport,I Road Transport A Roads,85.36426488288623,kilotonnes
Scotland,Dundee City,S12000042,2013,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Dundee City,S12000042,2013,Transport,K Road Transport Minor Roads,107.40393935905406,kilotonnes
Scotland,Dundee City,S12000042,2013,Transport,L Diesel Railways,1.2310748372694293,kilotonnes
Scotland,Dundee City,S12000042,2013,Transport,M Transport Other,8.26709216048158,kilotonnes
Scotland,Dundee City,S12000042,2013,LULUCF,N Lulucf Net Emissions Forest,-4.964825541653031,kilotonnes
Scotland,Dundee City,S12000042,2013,LULUCF,O Lulucf Net Emissions Cropland,10.677722010682224,kilotonnes
Scotland,Dundee City,S12000042,2013,LULUCF,P Lulucf Net Emissions Grassland,-6.181333515705928,kilotonnes
Scotland,Dundee City,S12000042,2013,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Dundee City,S12000042,2013,LULUCF,R Lulucf Net Emissions Settlements,2.9094815265014464,kilotonnes
Scotland,Dundee City,S12000042,2013,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Dundee City,S12000042,2014,Industry and Commercial,A Industry And Commercial Electricity,172.10401716621467,kilotonnes
Scotland,Dundee City,S12000042,2014,Industry and Commercial,B Industry And Commercial Gas,111.28118623016351,kilotonnes
Scotland,Dundee City,S12000042,2014,Industry and Commercial,C Large Industrial Installations,0.18461914332149332,kilotonnes
Scotland,Dundee City,S12000042,2014,Industry and Commercial,D Industrial And Commercial Other Fuels,16.209662582548027,kilotonnes
Scotland,Dundee City,S12000042,2014,Industry and Commercial,E Agriculture,1.0343093302042874,kilotonnes
Scotland,Dundee City,S12000042,2014,Domestic,F Domestic Electricity,128.2196319396958,kilotonnes
Scotland,Dundee City,S12000042,2014,Domestic,G Domestic Gas,131.50264183775062,kilotonnes
Scotland,Dundee City,S12000042,2014,Domestic,H Domestic Other Fuels,3.346809603975874,kilotonnes
Scotland,Dundee City,S12000042,2014,Transport,I Road Transport A Roads,82.88307920284831,kilotonnes
Scotland,Dundee City,S12000042,2014,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Dundee City,S12000042,2014,Transport,K Road Transport Minor Roads,110.08326888377815,kilotonnes
Scotland,Dundee City,S12000042,2014,Transport,L Diesel Railways,1.2554854207517532,kilotonnes
Scotland,Dundee City,S12000042,2014,Transport,M Transport Other,8.540536145693775,kilotonnes
Scotland,Dundee City,S12000042,2014,LULUCF,N Lulucf Net Emissions Forest,-4.945722828632478,kilotonnes
