name,code,year,emissions_sector,value,units
Inverclyde,S12000018,2012,Transport,110.88345995023077,kilotonnes
Inverclyde,S12000018,2012,LULUCF,5.979868764857863,kilotonnes
Inverclyde,S12000018,2012,Grand,451.10546571630175,kilotonnes
Inverclyde,S12000018,2013,Industry And Commercial,144.44026705540466,kilotonnes
Inverclyde,S12000018,2013,Domestic,177.66424575378235,kilotonnes
Inverclyde,S12000018,2013,Transport,109.42828808342813,kilotonnes
Inverclyde,S12000018,2013,LULUCF,5.715800046648631,kilotonnes
Inverclyde,S12000018,2013,Grand,437.24860093926384,kilotonnes
Inverclyde,S12000018,2014,Industry And Commercial,111.00917188287936,kilotonnes
Inverclyde,S12000018,2014,Domestic,147.52645909322626,kilotonnes
Inverclyde,S12000018,2014,Transport,111.19977758360089,kilotonnes
Inverclyde,S12000018,2014,LULUCF,5.356208111138745,kilotonnes
Inverclyde,S12000018,2014,Grand,375.09161667084527,kilotonnes
Inverclyde,S12000018,2015,Industry And Commercial,102.7791185085014,kilotonnes
Inverclyde,S12000018,2015,Domestic,142.81983288188673,kilotonnes
Inverclyde,S12000018,2015,Transport,111.20871294962585,kilotonnes
Inverclyde,S12000018,2015,LULUCF,5.019216901000242,kilotonnes
Inverclyde,S12000018,2015,Grand,361.8268812410141,kilotonnes
Inverclyde,S12000018,2016,Industry And Commercial,88.08340880374153,kilotonnes
Inverclyde,S12000018,2016,Domestic,133.031768241133,kilotonnes
Inverclyde,S12000018,2016,Transport,113.19600560740601,kilotonnes
Inverclyde,S12000018,2016,LULUCF,4.784903764397582,kilotonnes
Inverclyde,S12000018,2016,Grand,339.0960864166782,kilotonnes
Inverclyde,S12000018,2017,Industry And Commercial,85.57035633973955,kilotonnes
Inverclyde,S12000018,2017,Domestic,124.1826629250943,kilotonnes
Inverclyde,S12000018,2017,Transport,114.47518234768839,kilotonnes
Inverclyde,S12000018,2017,LULUCF,4.31353835152116,kilotonnes
Inverclyde,S12000018,2017,Grand,328.5417399640434,kilotonnes
Inverclyde,S12000018,2018,Industry And Commercial,79.69784411779172,kilotonnes
Inverclyde,S12000018,2018,Domestic,123.24130063231519,kilotonnes
Inverclyde,S12000018,2018,Transport,112.4818398625828,kilotonnes
Inverclyde,S12000018,2018,LULUCF,4.003661201495994,kilotonnes
Inverclyde,S12000018,2018,Grand,319.4246458141858,kilotonnes
Midlothian,S12000019,2005,Industry And Commercial,163.50317451168647,kilotonnes
Midlothian,S12000019,2005,Domestic,203.60499587445824,kilotonnes
Midlothian,S12000019,2005,Transport,147.88636745434184,kilotonnes
Midlothian,S12000019,2005,LULUCF,14.822852395083133,kilotonnes
Midlothian,S12000019,2005,Grand,529.8173902355697,kilotonnes
Midlothian,S12000019,2006,Industry And Commercial,185.73409729806193,kilotonnes
Midlothian,S12000019,2006,Domestic,203.9525527525107,kilotonnes
Midlothian,S12000019,2006,Transport,148.67211220973522,kilotonnes
Midlothian,S12000019,2006,LULUCF,17.07139991492991,kilotonnes
Midlothian,S12000019,2006,Grand,555.4301621752378,kilotonnes
Midlothian,S12000019,2007,Industry And Commercial,166.19908269378564,kilotonnes
Midlothian,S12000019,2007,Domestic,201.81532737691705,kilotonnes
Midlothian,S12000019,2007,Transport,151.43386786277762,kilotonnes
Midlothian,S12000019,2007,LULUCF,3.4573444639026194,kilotonnes
Midlothian,S12000019,2007,Grand,522.9056223973829,kilotonnes
Midlothian,S12000019,2008,Industry And Commercial,172.0819075112536,kilotonnes
Midlothian,S12000019,2008,Domestic,204.1581721505088,kilotonnes
Midlothian,S12000019,2008,Transport,147.03880940920646,kilotonnes
Midlothian,S12000019,2008,LULUCF,1.780702560102707,kilotonnes
Midlothian,S12000019,2008,Grand,525.0595916310716,kilotonnes
Midlothian,S12000019,2009,Industry And Commercial,154.07366794545112,kilotonnes
Midlothian,S12000019,2009,Domestic,183.36442616156776,kilotonnes
Midlothian,S12000019,2009,Transport,143.6096767800809,kilotonnes
Midlothian,S12000019,2009,LULUCF,5.071980056637599,kilotonnes
Midlothian,S12000019,2009,Grand,486.11975094373736,kilotonnes
Midlothian,S12000019,2010,Industry And Commercial,169.23443429036024,kilotonnes
Midlothian,S12000019,2010,Domestic,198.02746262825906,kilotonnes
Midlothian,S12000019,2010,Transport,141.7679238978243,kilotonnes
Midlothian,S12000019,2010,LULUCF,10.900062557704054,kilotonnes
Midlothian,S12000019,2010,Grand,519.9298833741478,kilotonnes
Midlothian,S12000019,2011,Industry And Commercial,137.6947813915847,kilotonnes
Midlothian,S12000019,2011,Domestic,173.3811639493448,kilotonnes
Midlothian,S12000019,2011,Transport,139.2467940844501,kilotonnes
Midlothian,S12000019,2011,LULUCF,5.171429554549999,kilotonnes
Midlothian,S12000019,2011,Grand,455.49416897992955,kilotonnes
Midlothian,S12000019,2012,Industry And Commercial,166.39136984023847,kilotonnes
Midlothian,S12000019,2012,Domestic,186.03581951136914,kilotonnes
Midlothian,S12000019,2012,Transport,135.07970276439275,kilotonnes
Midlothian,S12000019,2012,LULUCF,-1.1925005946746943,kilotonnes
Midlothian,S12000019,2012,Grand,486.3143915213256,kilotonnes
Midlothian,S12000019,2013,Industry And Commercial,162.48489240695645,kilotonnes
Midlothian,S12000019,2013,Domestic,181.84471363888207,kilotonnes
Midlothian,S12000019,2013,Transport,133.37543879559536,kilotonnes
Midlothian,S12000019,2013,LULUCF,12.025879126417026,kilotonnes
Midlothian,S12000019,2013,Grand,489.7309239678509,kilotonnes
Midlothian,S12000019,2014,Industry And Commercial,140.21648235474868,kilotonnes
Midlothian,S12000019,2014,Domestic,154.07446569044205,kilotonnes
Midlothian,S12000019,2014,Transport,137.47561386268293,kilotonnes
Midlothian,S12000019,2014,LULUCF,8.551618398771746,kilotonnes
Midlothian,S12000019,2014,Grand,440.3181803066454,kilotonnes
Midlothian,S12000019,2015,Industry And Commercial,127.73916227171473,kilotonnes
Midlothian,S12000019,2015,Domestic,151.39401376889438,kilotonnes
Midlothian,S12000019,2015,Transport,139.78755430034172,kilotonnes
Midlothian,S12000019,2015,LULUCF,6.216907608724547,kilotonnes
Midlothian,S12000019,2015,Grand,425.1376379496754,kilotonnes
Midlothian,S12000019,2016,Industry And Commercial,121.05975733564676,kilotonnes
Midlothian,S12000019,2016,Domestic,145.91315200864395,kilotonnes
Midlothian,S12000019,2016,Transport,143.60268733903624,kilotonnes
Midlothian,S12000019,2016,LULUCF,5.165724636528051,kilotonnes
Midlothian,S12000019,2016,Grand,415.74132131985493,kilotonnes
Midlothian,S12000019,2017,Industry And Commercial,115.2935765953857,kilotonnes
Midlothian,S12000019,2017,Domestic,137.1892883306926,kilotonnes
Midlothian,S12000019,2017,Transport,149.92948168419016,kilotonnes
Midlothian,S12000019,2017,LULUCF,3.921844896942808,kilotonnes
Midlothian,S12000019,2017,Grand,406.33419150721136,kilotonnes
Midlothian,S12000019,2018,Industry And Commercial,111.31091460085867,kilotonnes
Midlothian,S12000019,2018,Domestic,137.55235744772955,kilotonnes
Midlothian,S12000019,2018,Transport,147.45015367762895,kilotonnes
Midlothian,S12000019,2018,LULUCF,4.950749352670771,kilotonnes
Midlothian,S12000019,2018,Grand,401.26417507888794,kilotonnes
Moray,S12000020,2005,Industry And Commercial,514.151764909029,kilotonnes
Moray,S12000020,2005,Domestic,264.99556986094547,kilotonnes
Moray,S12000020,2005,Transport,159.72107497215484,kilotonnes
Moray,S12000020,2005,LULUCF,-258.5124630413212,kilotonnes
Moray,S12000020,2005,Grand,680.355946700808,kilotonnes
Moray,S12000020,2006,Industry And Commercial,555.7863585367635,kilotonnes
Moray,S12000020,2006,Domestic,273.8244211770127,kilotonnes
Moray,S12000020,2006,Transport,160.83616784772312,kilotonnes
Moray,S12000020,2006,LULUCF,-275.6830540562968,kilotonnes
Moray,S12000020,2006,Grand,714.7638935052026,kilotonnes
Moray,S12000020,2007,Industry And Commercial,547.3129631074927,kilotonnes
Moray,S12000020,2007,Domestic,266.6111699452254,kilotonnes
Moray,S12000020,2007,Transport,165.81175483633223,kilotonnes
Moray,S12000020,2007,LULUCF,-267.4198898842685,kilotonnes
Moray,S12000020,2007,Grand,712.3159980047816,kilotonnes
Moray,S12000020,2008,Industry And Commercial,549.7148746811116,kilotonnes
Moray,S12000020,2008,Domestic,268.3150008254633,kilotonnes
Moray,S12000020,2008,Transport,159.76192387925724,kilotonnes
Moray,S12000020,2008,LULUCF,-292.0089835730534,kilotonnes
Moray,S12000020,2008,Grand,685.7828158127786,kilotonnes
Moray,S12000020,2009,Industry And Commercial,488.7724582356981,kilotonnes
Moray,S12000020,2009,Domestic,245.22245250445462,kilotonnes
Moray,S12000020,2009,Transport,155.52413887605456,kilotonnes
Moray,S12000020,2009,LULUCF,-295.65219491926365,kilotonnes
Moray,S12000020,2009,Grand,593.8668546969436,kilotonnes
Moray,S12000020,2010,Industry And Commercial,520.3387396951551,kilotonnes
Moray,S12000020,2010,Domestic,263.71735868436303,kilotonnes
Moray,S12000020,2010,Transport,153.63159459626337,kilotonnes
Moray,S12000020,2010,LULUCF,-288.26598954496717,kilotonnes
Moray,S12000020,2010,Grand,649.4217034308143,kilotonnes
Moray,S12000020,2011,Industry And Commercial,487.0501115287813,kilotonnes
Moray,S12000020,2011,Domestic,227.30399739401963,kilotonnes
Moray,S12000020,2011,Transport,149.72025666779155,kilotonnes
Moray,S12000020,2011,LULUCF,-291.3797574549666,kilotonnes
Moray,S12000020,2011,Grand,572.694608135626,kilotonnes
Moray,S12000020,2012,Industry And Commercial,550.3037788988631,kilotonnes
Moray,S12000020,2012,Domestic,241.10488241343612,kilotonnes
Moray,S12000020,2012,Transport,148.5881715906244,kilotonnes
Moray,S12000020,2012,LULUCF,-262.8240148356577,kilotonnes
Moray,S12000020,2012,Grand,677.1728180672658,kilotonnes
Moray,S12000020,2013,Industry And Commercial,568.6703585307481,kilotonnes
Moray,S12000020,2013,Domestic,230.88713874724937,kilotonnes
Moray,S12000020,2013,Transport,148.79401585344337,kilotonnes
Moray,S12000020,2013,LULUCF,-260.5342684590609,kilotonnes
Moray,S12000020,2013,Grand,687.81724467238,kilotonnes
Moray,S12000020,2014,Industry And Commercial,520.8471901591188,kilotonnes
Moray,S12000020,2014,Domestic,201.25048676312798,kilotonnes
Moray,S12000020,2014,Transport,152.64962885519822,kilotonnes
Moray,S12000020,2014,LULUCF,-259.75026329665866,kilotonnes
Moray,S12000020,2014,Grand,614.9970424807861,kilotonnes
Moray,S12000020,2015,Industry And Commercial,488.8951289814347,kilotonnes
Moray,S12000020,2015,Domestic,193.1293001513765,kilotonnes
Moray,S12000020,2015,Transport,155.99835494600177,kilotonnes
Moray,S12000020,2015,LULUCF,-254.5889051763253,kilotonnes
Moray,S12000020,2015,Grand,583.4338789024878,kilotonnes
Moray,S12000020,2016,Industry And Commercial,470.41953801670104,kilotonnes
Moray,S12000020,2016,Domestic,182.00271770420233,kilotonnes
Moray,S12000020,2016,Transport,160.84996515789697,kilotonnes
Moray,S12000020,2016,LULUCF,-255.1997844059611,kilotonnes
Moray,S12000020,2016,Grand,558.0724364728392,kilotonnes
Moray,S12000020,2017,Industry And Commercial,434.99369503257697,kilotonnes
Moray,S12000020,2017,Domestic,170.3439136617586,kilotonnes
Moray,S12000020,2017,Transport,166.2343871140237,kilotonnes
Moray,S12000020,2017,LULUCF,-264.50947219563784,kilotonnes
Moray,S12000020,2017,Grand,507.06252361272135,kilotonnes
Moray,S12000020,2018,Industry And Commercial,444.08891369898043,kilotonnes
Moray,S12000020,2018,Domestic,168.80296570262064,kilotonnes
Moray,S12000020,2018,Transport,165.07567387453827,kilotonnes
Moray,S12000020,2018,LULUCF,-264.40700079976295,kilotonnes
Moray,S12000020,2018,Grand,513.5605524763765,kilotonnes
Na h-Eileanan Siar,S12000013,2005,Industry And Commercial,97.47080281714074,kilotonnes
Na h-Eileanan Siar,S12000013,2005,Domestic,106.14086798522496,kilotonnes
Na h-Eileanan Siar,S12000013,2005,Transport,50.175850522454496,kilotonnes
Na h-Eileanan Siar,S12000013,2005,LULUCF,87.65232670468491,kilotonnes
Na h-Eileanan Siar,S12000013,2005,Grand,341.4398480295052,kilotonnes
Na h-Eileanan Siar,S12000013,2006,Industry And Commercial,93.82126386152163,kilotonnes
Na h-Eileanan Siar,S12000013,2006,Domestic,112.98398498936255,kilotonnes
Na h-Eileanan Siar,S12000013,2006,Transport,51.37587009949897,kilotonnes
Na h-Eileanan Siar,S12000013,2006,LULUCF,84.54108115365543,kilotonnes
Na h-Eileanan Siar,S12000013,2006,Grand,342.72220010403856,kilotonnes
Na h-Eileanan Siar,S12000013,2007,Industry And Commercial,93.25241429670692,kilotonnes
Na h-Eileanan Siar,S12000013,2007,Domestic,108.24410384245735,kilotonnes
Na h-Eileanan Siar,S12000013,2007,Transport,51.29604368671626,kilotonnes
Na h-Eileanan Siar,S12000013,2007,LULUCF,82.48465280854738,kilotonnes
Na h-Eileanan Siar,S12000013,2007,Grand,335.27721463442793,kilotonnes
Na h-Eileanan Siar,S12000013,2008,Industry And Commercial,83.41755119355734,kilotonnes
Na h-Eileanan Siar,S12000013,2008,Domestic,109.56477159761022,kilotonnes
Na h-Eileanan Siar,S12000013,2008,Transport,50.48423782135031,kilotonnes
Na h-Eileanan Siar,S12000013,2008,LULUCF,78.57478305177051,kilotonnes
Na h-Eileanan Siar,S12000013,2008,Grand,322.0413436642884,kilotonnes
Na h-Eileanan Siar,S12000013,2009,Industry And Commercial,79.97304117897176,kilotonnes
Na h-Eileanan Siar,S12000013,2009,Domestic,102.04252686545445,kilotonnes
Na h-Eileanan Siar,S12000013,2009,Transport,50.185770462909154,kilotonnes
Na h-Eileanan Siar,S12000013,2009,LULUCF,76.21129232438585,kilotonnes
Na h-Eileanan Siar,S12000013,2009,Grand,308.41263083172123,kilotonnes
Na h-Eileanan Siar,S12000013,2010,Industry And Commercial,82.29385107913362,kilotonnes
Na h-Eileanan Siar,S12000013,2010,Domestic,110.6521616985888,kilotonnes
Na h-Eileanan Siar,S12000013,2010,Transport,50.71799107198544,kilotonnes
Na h-Eileanan Siar,S12000013,2010,LULUCF,74.8162386149713,kilotonnes
Na h-Eileanan Siar,S12000013,2010,Grand,318.4802424646791,kilotonnes
Na h-Eileanan Siar,S12000013,2011,Industry And Commercial,81.27483672145812,kilotonnes
Na h-Eileanan Siar,S12000013,2011,Domestic,97.15756907465024,kilotonnes
Na h-Eileanan Siar,S12000013,2011,Transport,49.99920017952758,kilotonnes
Na h-Eileanan Siar,S12000013,2011,LULUCF,73.62023681450015,kilotonnes
Na h-Eileanan Siar,S12000013,2011,Grand,302.05184279013605,kilotonnes
Na h-Eileanan Siar,S12000013,2012,Industry And Commercial,76.14206494468219,kilotonnes
Na h-Eileanan Siar,S12000013,2012,Domestic,98.33280902687457,kilotonnes
Na h-Eileanan Siar,S12000013,2012,Transport,49.649286613070196,kilotonnes
Na h-Eileanan Siar,S12000013,2012,LULUCF,73.24177759433078,kilotonnes
Na h-Eileanan Siar,S12000013,2012,Grand,297.3659381789578,kilotonnes
Na h-Eileanan Siar,S12000013,2013,Industry And Commercial,73.30113445985842,kilotonnes
Na h-Eileanan Siar,S12000013,2013,Domestic,92.53059320448983,kilotonnes
Na h-Eileanan Siar,S12000013,2013,Transport,49.29213388655449,kilotonnes
Na h-Eileanan Siar,S12000013,2013,LULUCF,77.56525692128847,kilotonnes
Na h-Eileanan Siar,S12000013,2013,Grand,292.68911847219124,kilotonnes
Na h-Eileanan Siar,S12000013,2014,Industry And Commercial,74.33323054924651,kilotonnes
Na h-Eileanan Siar,S12000013,2014,Domestic,80.74153508285396,kilotonnes
Na h-Eileanan Siar,S12000013,2014,Transport,50.38182874737223,kilotonnes
Na h-Eileanan Siar,S12000013,2014,LULUCF,69.93238627358215,kilotonnes
Na h-Eileanan Siar,S12000013,2014,Grand,275.38898065305483,kilotonnes
Na h-Eileanan Siar,S12000013,2015,Industry And Commercial,66.36568379851252,kilotonnes
Na h-Eileanan Siar,S12000013,2015,Domestic,74.67407162476897,kilotonnes
Na h-Eileanan Siar,S12000013,2015,Transport,51.90492047124144,kilotonnes
Na h-Eileanan Siar,S12000013,2015,LULUCF,68.11873679275567,kilotonnes
Na h-Eileanan Siar,S12000013,2015,Grand,261.06341268727857,kilotonnes
Na h-Eileanan Siar,S12000013,2016,Industry And Commercial,61.987004045248135,kilotonnes
Na h-Eileanan Siar,S12000013,2016,Domestic,70.36166524263278,kilotonnes
Na h-Eileanan Siar,S12000013,2016,Transport,53.77789025303537,kilotonnes
Na h-Eileanan Siar,S12000013,2016,LULUCF,66.00888660174823,kilotonnes
Na h-Eileanan Siar,S12000013,2016,Grand,252.1354461426646,kilotonnes
Na h-Eileanan Siar,S12000013,2017,Industry And Commercial,61.96453971059226,kilotonnes
Na h-Eileanan Siar,S12000013,2017,Domestic,67.39199344661299,kilotonnes
Na h-Eileanan Siar,S12000013,2017,Transport,49.74413644216246,kilotonnes
Na h-Eileanan Siar,S12000013,2017,LULUCF,64.1155988603369,kilotonnes
Na h-Eileanan Siar,S12000013,2017,Grand,243.2162684597046,kilotonnes
Na h-Eileanan Siar,S12000013,2018,Industry And Commercial,57.502178890480806,kilotonnes
Na h-Eileanan Siar,S12000013,2018,Domestic,65.25433506876033,kilotonnes
Na h-Eileanan Siar,S12000013,2018,Transport,48.54436040457228,kilotonnes
Na h-Eileanan Siar,S12000013,2018,LULUCF,62.649170136078624,kilotonnes
Na h-Eileanan Siar,S12000013,2018,Grand,233.95004449989207,kilotonnes
North Ayrshire,S12000021,2005,Industry And Commercial,844.8569152522296,kilotonnes
North Ayrshire,S12000021,2005,Domestic,366.2512217695491,kilotonnes
North Ayrshire,S12000021,2005,Transport,183.3423482724131,kilotonnes
North Ayrshire,S12000021,2005,LULUCF,33.160633307606034,kilotonnes
North Ayrshire,S12000021,2005,Grand,1427.6111186017974,kilotonnes
North Ayrshire,S12000021,2006,Industry And Commercial,828.615825668108,kilotonnes
North Ayrshire,S12000021,2006,Domestic,364.45503607721696,kilotonnes
North Ayrshire,S12000021,2006,Transport,183.69573932529534,kilotonnes
North Ayrshire,S12000021,2006,LULUCF,28.340375696764426,kilotonnes
North Ayrshire,S12000021,2006,Grand,1405.1069767673848,kilotonnes
North Ayrshire,S12000021,2007,Industry And Commercial,811.787395382156,kilotonnes
North Ayrshire,S12000021,2007,Domestic,351.98371636213517,kilotonnes
North Ayrshire,S12000021,2007,Transport,183.53467054510165,kilotonnes
North Ayrshire,S12000021,2007,LULUCF,28.08292743722422,kilotonnes
North Ayrshire,S12000021,2007,Grand,1375.3887097266172,kilotonnes
North Ayrshire,S12000021,2008,Industry And Commercial,817.6190709651631,kilotonnes
North Ayrshire,S12000021,2008,Domestic,352.81173085903157,kilotonnes
North Ayrshire,S12000021,2008,Transport,179.41770153928687,kilotonnes
North Ayrshire,S12000021,2008,LULUCF,24.066596715206487,kilotonnes
North Ayrshire,S12000021,2008,Grand,1373.915100078688,kilotonnes
North Ayrshire,S12000021,2009,Industry And Commercial,641.0410389531381,kilotonnes
North Ayrshire,S12000021,2009,Domestic,321.13950235416473,kilotonnes
North Ayrshire,S12000021,2009,Transport,173.38336843379162,kilotonnes
North Ayrshire,S12000021,2009,LULUCF,22.087908307547366,kilotonnes
North Ayrshire,S12000021,2009,Grand,1157.6518180486416,kilotonnes
North Ayrshire,S12000021,2010,Industry And Commercial,638.7243051533118,kilotonnes
North Ayrshire,S12000021,2010,Domestic,337.7499023412494,kilotonnes
North Ayrshire,S12000021,2010,Transport,171.25414991390832,kilotonnes
North Ayrshire,S12000021,2010,LULUCF,20.98086981793503,kilotonnes
North Ayrshire,S12000021,2010,Grand,1168.709227226405,kilotonnes
North Ayrshire,S12000021,2011,Industry And Commercial,559.0186283139125,kilotonnes
North Ayrshire,S12000021,2011,Domestic,294.9876194379692,kilotonnes
North Ayrshire,S12000021,2011,Transport,167.5209363098282,kilotonnes
North Ayrshire,S12000021,2011,LULUCF,16.971596186157832,kilotonnes
North Ayrshire,S12000021,2011,Grand,1038.4987802478677,kilotonnes
North Ayrshire,S12000021,2012,Industry And Commercial,588.2544090353771,kilotonnes
North Ayrshire,S12000021,2012,Domestic,312.52509537151315,kilotonnes
North Ayrshire,S12000021,2012,Transport,160.59013568906323,kilotonnes
North Ayrshire,S12000021,2012,LULUCF,19.36090464343366,kilotonnes
North Ayrshire,S12000021,2012,Grand,1080.7305447393871,kilotonnes
North Ayrshire,S12000021,2013,Industry And Commercial,568.4050944955682,kilotonnes
North Ayrshire,S12000021,2013,Domestic,305.26030143509126,kilotonnes
North Ayrshire,S12000021,2013,Transport,158.03087395265686,kilotonnes
North Ayrshire,S12000021,2013,LULUCF,18.77772727299536,kilotonnes
North Ayrshire,S12000021,2013,Grand,1050.4739971563117,kilotonnes
North Ayrshire,S12000021,2014,Industry And Commercial,519.8454329264929,kilotonnes
North Ayrshire,S12000021,2014,Domestic,256.49893242249544,kilotonnes
North Ayrshire,S12000021,2014,Transport,160.8013936124164,kilotonnes
North Ayrshire,S12000021,2014,LULUCF,17.538757081029903,kilotonnes
North Ayrshire,S12000021,2014,Grand,954.6845160424346,kilotonnes
North Ayrshire,S12000021,2015,Industry And Commercial,492.4185848483126,kilotonnes
North Ayrshire,S12000021,2015,Domestic,245.7154670958175,kilotonnes
North Ayrshire,S12000021,2015,Transport,163.15189136285,kilotonnes
North Ayrshire,S12000021,2015,LULUCF,18.20456782340246,kilotonnes
North Ayrshire,S12000021,2015,Grand,919.4905111303826,kilotonnes
North Ayrshire,S12000021,2016,Industry And Commercial,479.6931148717412,kilotonnes
North Ayrshire,S12000021,2016,Domestic,229.63634895105557,kilotonnes
North Ayrshire,S12000021,2016,Transport,165.86237755664135,kilotonnes
North Ayrshire,S12000021,2016,LULUCF,18.429180374618234,kilotonnes
North Ayrshire,S12000021,2016,Grand,893.6210217540563,kilotonnes
North Ayrshire,S12000021,2017,Industry And Commercial,445.09912024457566,kilotonnes
North Ayrshire,S12000021,2017,Domestic,215.8942363385884,kilotonnes
North Ayrshire,S12000021,2017,Transport,169.55643737898114,kilotonnes
North Ayrshire,S12000021,2017,LULUCF,16.028027694160112,kilotonnes
North Ayrshire,S12000021,2017,Grand,846.5778216563054,kilotonnes
North Ayrshire,S12000021,2018,Industry And Commercial,446.5994084485391,kilotonnes
North Ayrshire,S12000021,2018,Domestic,213.09954864274331,kilotonnes
North Ayrshire,S12000021,2018,Transport,164.41840731019593,kilotonnes
North Ayrshire,S12000021,2018,LULUCF,15.251850278705664,kilotonnes
North Ayrshire,S12000021,2018,Grand,839.3692146801841,kilotonnes
North Lanarkshire,S12000050,2005,Industry And Commercial,872.2863939754986,kilotonnes
North Lanarkshire,S12000050,2005,Domestic,828.7192451460963,kilotonnes
North Lanarkshire,S12000050,2005,Transport,781.5825360712213,kilotonnes
North Lanarkshire,S12000050,2005,LULUCF,65.0460860755502,kilotonnes
North Lanarkshire,S12000050,2005,Grand,2547.6342612683657,kilotonnes
North Lanarkshire,S12000050,2006,Industry And Commercial,911.4042900857556,kilotonnes
North Lanarkshire,S12000050,2006,Domestic,823.5677007556444,kilotonnes
North Lanarkshire,S12000050,2006,Transport,773.9700984939943,kilotonnes
North Lanarkshire,S12000050,2006,LULUCF,68.55270880641015,kilotonnes
North Lanarkshire,S12000050,2006,Grand,2577.4947981418045,kilotonnes
North Lanarkshire,S12000050,2007,Industry And Commercial,909.1645061026709,kilotonnes
North Lanarkshire,S12000050,2007,Domestic,809.9930890041065,kilotonnes
North Lanarkshire,S12000050,2007,Transport,789.1884085821612,kilotonnes
North Lanarkshire,S12000050,2007,LULUCF,42.100110224381886,kilotonnes
North Lanarkshire,S12000050,2007,Grand,2550.4461139133205,kilotonnes
North Lanarkshire,S12000050,2008,Industry And Commercial,851.0637685551505,kilotonnes
North Lanarkshire,S12000050,2008,Domestic,811.3345472450709,kilotonnes
North Lanarkshire,S12000050,2008,Transport,763.0592053150546,kilotonnes
North Lanarkshire,S12000050,2008,LULUCF,39.08740255808334,kilotonnes
North Lanarkshire,S12000050,2008,Grand,2464.544923673359,kilotonnes
North Lanarkshire,S12000050,2009,Industry And Commercial,754.5957973094582,kilotonnes
North Lanarkshire,S12000050,2009,Domestic,737.4496768479928,kilotonnes
North Lanarkshire,S12000050,2009,Transport,742.465542355302,kilotonnes
North Lanarkshire,S12000050,2009,LULUCF,43.78517587445591,kilotonnes
North Lanarkshire,S12000050,2009,Grand,2278.29619238721,kilotonnes
North Lanarkshire,S12000050,2010,Industry And Commercial,752.8939497200782,kilotonnes
North Lanarkshire,S12000050,2010,Domestic,779.6332833098909,kilotonnes
North Lanarkshire,S12000050,2010,Transport,737.2019344910561,kilotonnes
North Lanarkshire,S12000050,2010,LULUCF,48.86551261081742,kilotonnes
North Lanarkshire,S12000050,2010,Grand,2318.5946801318423,kilotonnes
North Lanarkshire,S12000050,2011,Industry And Commercial,692.4204895300828,kilotonnes
North Lanarkshire,S12000050,2011,Domestic,687.0823126405164,kilotonnes
North Lanarkshire,S12000050,2011,Transport,715.8094854128236,kilotonnes
North Lanarkshire,S12000050,2011,LULUCF,37.866148751851085,kilotonnes
North Lanarkshire,S12000050,2011,Grand,2133.178436335274,kilotonnes
North Lanarkshire,S12000050,2012,Industry And Commercial,710.7976185488752,kilotonnes
North Lanarkshire,S12000050,2012,Domestic,731.3039626897199,kilotonnes
North Lanarkshire,S12000050,2012,Transport,790.9303411997392,kilotonnes
North Lanarkshire,S12000050,2012,LULUCF,24.72235684290513,kilotonnes
North Lanarkshire,S12000050,2012,Grand,2257.7542792812396,kilotonnes
North Lanarkshire,S12000050,2013,Industry And Commercial,702.0686154345002,kilotonnes
North Lanarkshire,S12000050,2013,Domestic,716.587071175616,kilotonnes
North Lanarkshire,S12000050,2013,Transport,778.6000575447416,kilotonnes
North Lanarkshire,S12000050,2013,LULUCF,45.41080923615749,kilotonnes
North Lanarkshire,S12000050,2013,Grand,2242.666553391015,kilotonnes
North Lanarkshire,S12000050,2014,Industry And Commercial,603.2804848947605,kilotonnes
North Lanarkshire,S12000050,2014,Domestic,603.1959600806739,kilotonnes
North Lanarkshire,S12000050,2014,Transport,790.1120533730048,kilotonnes
North Lanarkshire,S12000050,2014,LULUCF,37.52545803590318,kilotonnes
North Lanarkshire,S12000050,2014,Grand,2034.1139563843428,kilotonnes
North Lanarkshire,S12000050,2015,Industry And Commercial,548.3155843576094,kilotonnes
North Lanarkshire,S12000050,2015,Domestic,586.0756280804646,kilotonnes
North Lanarkshire,S12000050,2015,Transport,768.0738842574301,kilotonnes
North Lanarkshire,S12000050,2015,LULUCF,33.0850388515734,kilotonnes
North Lanarkshire,S12000050,2015,Grand,1935.5501355470778,kilotonnes
North Lanarkshire,S12000050,2016,Industry And Commercial,466.7288136957882,kilotonnes
North Lanarkshire,S12000050,2016,Domestic,555.7624919743649,kilotonnes
North Lanarkshire,S12000050,2016,Transport,793.7036690721601,kilotonnes
North Lanarkshire,S12000050,2016,LULUCF,31.222119065832427,kilotonnes
North Lanarkshire,S12000050,2016,Grand,1847.4170938081454,kilotonnes
North Lanarkshire,S12000050,2017,Industry And Commercial,435.8212307314016,kilotonnes
North Lanarkshire,S12000050,2017,Domestic,521.1851350258439,kilotonnes
North Lanarkshire,S12000050,2017,Transport,836.3141081356745,kilotonnes
North Lanarkshire,S12000050,2017,LULUCF,28.564793014525993,kilotonnes
North Lanarkshire,S12000050,2017,Grand,1821.8852669074463,kilotonnes
North Lanarkshire,S12000050,2018,Industry And Commercial,443.43419551476774,kilotonnes
North Lanarkshire,S12000050,2018,Domestic,517.2047975434538,kilotonnes
North Lanarkshire,S12000050,2018,Transport,868.9355578233102,kilotonnes
North Lanarkshire,S12000050,2018,LULUCF,26.334894622279343,kilotonnes
